Timestamp,Value,Type
18:20:40.410,"51\r\n",received
18:20:40.410,"46\r\n",received
18:20:40.410,"35\r\n",received
18:20:40.410,"31\r\n",received
18:20:40.410,"29\r\n",received
18:20:40.410,"32\r\n",received
18:20:40.410,"28\r\n",received
18:20:40.410,"-67\r\n",received
18:20:40.410,"-69\r\n",received
18:20:40.410,"-71\r\n",received
18:20:40.410,"-73\r\n",received
18:20:40.410,"-72\r\n",received
18:20:40.410,"-78\r\n",received
18:20:40.410,"-86\r\n",received
18:20:40.410,"-87\r\n",received
18:20:40.410,"-90\r\n",received
18:20:40.410,"-87\r\n",received
18:20:40.410,"-82\r\n",received
18:20:40.410,"-80\r\n",received
18:20:40.410,"-74\r\n",received
18:20:40.410,"-69\r\n",received
18:20:40.410,"-71\r\n",received
18:20:40.410,"-74\r\n",received
18:20:40.410,"-79\r\n",received
18:20:40.410,"-83\r\n",received
18:20:40.410,"-86\r\n",received
18:20:40.410,"-80\r\n",received
18:20:40.410,"-74\r\n",received
18:20:40.410,"-63\r\n",received
18:20:40.410,"-60\r\n",received
18:20:40.410,"-62\r\n",received
18:20:40.410,"-71\r\n",received
18:20:40.410,"-80\r\n",received
18:20:40.410,"-87\r\n",received
18:20:40.410,"-88\r\n",received
18:20:40.431,"-91\r\n",received
18:20:40.431,"-91\r\n",received
18:20:40.431,"-95\r\n",received
18:20:40.431,"-96\r\n",received
18:20:40.431,"-96\r\n",received
18:20:40.431,"-93\r\n",received
18:20:40.431,"-96\r\n",received
18:20:40.431,"-102\r\n",received
18:20:40.431,"-104\r\n",received
18:20:40.431,"-113\r\n",received
18:20:40.431,"-111\r\n",received
18:20:40.431,"-115\r\n",received
18:20:40.431,"-115\r\n",received
18:20:40.431,"-115\r\n",received
18:20:40.431,"-108\r\n",received
18:20:40.431,"-101\r\n",received
18:20:40.431,"-99\r\n",received
18:20:40.431,"-97\r\n",received
18:20:40.431,"-100\r\n",received
18:20:40.431,"-96\r\n",received
18:20:40.431,"-93\r\n",received
18:20:40.431,"-86\r\n",received
18:20:40.431,"-78\r\n",received
18:20:40.431,"-74\r\n",received
18:20:40.431,"27\r\n",received
18:20:40.431,"28\r\n",received
18:20:40.431,"30\r\n",received
18:20:40.431,"39\r\n",received
18:20:40.431,"56\r\n",received
18:20:40.431,"59\r\n",received
18:20:40.431,"60\r\n",received
18:20:40.431,"51\r\n",received
18:20:40.431,"48\r\n",received
18:20:40.431,"37\r\n",received
18:20:40.431,"28\r\n",received
18:20:40.431,"29\r\n",received
18:20:40.431,"32\r\n",received
18:20:40.431,"32\r\n",received
18:20:40.431,"28\r\n",received
18:20:40.431,"36\r\n",received
18:20:40.431,"44\r\n",received
18:20:40.431,"51\r\n",received
18:20:40.431,"52\r\n",received
18:20:40.431,"52\r\n",received
18:20:40.431,"48\r\n",received
18:20:40.431,"41\r\n",received
18:20:40.431,"34\r\n",received
18:20:40.431,"39\r\n",received
18:20:40.431,"43\r\n",received
18:20:40.431,"38\r\n",received
18:20:40.431,"23\r\n",received
18:20:40.431,"16\r\n",received
18:20:40.431,"10\r\n",received
18:20:40.445,"4\r\n",received
18:20:40.445,"3\r\n",received
18:20:40.445,"-4\r\n",received
18:20:40.445,"-9\r\n",received
18:20:40.445,"-10\r\n",received
18:20:40.445,"-12\r\n",received
18:20:40.445,"-10\r\n",received
18:20:40.445,"-6\r\n",received
18:20:40.445,"-6\r\n",received
18:20:40.445,"4\r\n",received
18:20:40.445,"7\r\n",received
18:20:40.445,"15\r\n",received
18:20:40.445,"17\r\n",received
18:20:40.445,"17\r\n",received
18:20:40.445,"22\r\n",received
18:20:40.445,"17\r\n",received
18:20:40.445,"9\r\n",received
18:20:40.445,"7\r\n",received
18:20:40.445,"7\r\n",received
18:20:40.445,"11\r\n",received
18:20:40.445,"9\r\n",received
18:20:40.445,"11\r\n",received
18:20:40.445,"11\r\n",received
18:20:40.445,"19\r\n",received
18:20:40.445,"26\r\n",received
18:20:40.445,"27\r\n",received
18:20:40.445,"28\r\n",received
18:20:40.445,"35\r\n",received
18:20:40.445,"37\r\n",received
18:20:40.445,"45\r\n",received
18:20:40.445,"56\r\n",received
18:20:40.445,"53\r\n",received
18:20:40.445,"53\r\n",received
18:20:40.445,"54\r\n",received
18:20:40.445,"56\r\n",received
18:20:40.445,"61\r\n",received
18:20:40.445,"62\r\n",received
18:20:40.445,"60\r\n",received
18:20:40.445,"63\r\n",received
18:20:40.445,"63\r\n",received
18:20:40.445,"64\r\n",received
18:20:40.445,"70\r\n",received
18:20:40.445,"73\r\n",received
18:20:40.445,"75\r\n",received
18:20:40.445,"80\r\n",received
18:20:40.445,"87\r\n",received
18:20:40.445,"91\r\n",received
18:20:40.445,"93\r\n",received
18:20:40.445,"-24\r\n",received
18:20:40.445,"-30\r\n",received
18:20:40.445,"-42\r\n",received
18:20:40.445,"-48\r\n",received
18:20:40.452,"-52\r\n",received
18:20:40.452,"-57\r\n",received
18:20:40.452,"-60\r\n",received
18:20:40.452,"-62\r\n",received
18:20:40.452,"-54\r\n",received
18:20:40.452,"-51\r\n",received
18:20:40.452,"-51\r\n",received
18:20:40.452,"-49\r\n",received
18:20:40.452,"-46\r\n",received
18:20:40.452,"-43\r\n",received
18:20:40.452,"-42\r\n",received
18:20:40.452,"-37\r\n",received
18:20:40.452,"-33\r\n",received
18:20:40.452,"-38\r\n",received
18:20:40.452,"-41\r\n",received
18:20:40.452,"-42\r\n",received
18:20:40.452,"-43\r\n",received
18:20:40.452,"-42\r\n",received
18:20:40.452,"-41\r\n",received
18:20:40.452,"-35\r\n",received
18:20:40.452,"-31\r\n",received
18:20:40.452,"-29\r\n",received
18:20:40.452,"-28\r\n",received
18:20:40.452,"-29\r\n",received
18:20:40.452,"-24\r\n",received
18:20:40.452,"-22\r\n",received
18:20:40.452,"-19\r\n",received
18:20:40.452,"-16\r\n",received
18:20:40.452,"-11\r\n",received
